stimImg,taskType,audTrial,letter,correctResponse,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,rating_resp.rt,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
stimulus_images/Aroadsignin15.jpg,SPACE,1,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.57902233300047,293.67239195799993,295.67060766600116,293.67239195799993,295.67060766600116,294.6593254159998,295.654186415999,294.6593254159998,295.654186415999,295.654186415999,None,257.56126745800066,299.66421362500114,None,299.66421362500114,None,None,299.66421362500114,None,305.66385583300143,None,,,,,,,,,,,,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/wetsuit1.jpg,SPACE,0,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.5714327079986,308.66219754100166,310.6549464160016,308.66219754100166,310.6549464160016,309.6416596659983,310.63203087500005,309.6416596659983,310.63203087500005,310.6386626659987,None,272.54472149999856,314.6303036249992,None,314.6303036249992,None,None,314.6303036249992,None,320.62224762500045,None,,,,,,,,,,,,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.6296697910002,None,324.66973470800076,325.6135424999993,None,0,324.66973470800076,325.6135424999993,325.59699974999967,None,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6358923330008,326.58025312500104,None,0,325.6358923330008,326.58025312500104,326.5635727500012,None,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6096257499994,327.5523084580018,None,0,326.6096257499994,327.5523084580018,327.5382967500009,326.6096257499994,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.592871290999,328.5358758330003,None,0,327.592871290999,328.5358758330003,328.5205721249986,327.592871290999,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5806648329999,329.51907616600147,None,0,328.5806648329999,329.51907616600147,329.49681387500095,328.5806648329999,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.54264358300134,330.48605037499874,None,0,329.54264358300134,330.48605037499874,330.4706759159999,329.54264358300134,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.51326066600086,331.45266470799834,None,0,330.51326066600086,331.45266470799834,331.4373220000016,330.51326066600086,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.49272829099937,332.43503020799835,None,0,331.49272829099937,332.43503020799835,332.4218881250017,331.49272829099937,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4768747909984,333.418860875001,None,0,332.4768747909984,333.418860875001,333.40497295800014,332.4768747909984,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45906208299857,334.4025762499987,None,0,333.45906208299857,334.4025762499987,334.38900891600133,333.45906208299857,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.44307954100077,335.38490254099816,None,0,334.44307954100077,335.38490254099816,335.3715260829995,334.44307954100077,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4258563330004,336.369481791,None,0,335.4258563330004,336.369481791,336.3538101250015,335.4258563330004,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4139140410007,337.3526083750003,None,0,336.4139140410007,337.3526083750003,337.32099845799894,336.4139140410007,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.3760841660005,338.31829954099885,None,0,337.3760841660005,338.31829954099885,338.30435654100074,337.3760841660005,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
