stimImg,taskType,audTrial,letter,correctResponse,familiarCorrect,sourceCorrect,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,encode_trials4.thisRepN,encode_trials4.thisTrialN,encode_trials4.thisN,encode_trials4.thisIndex,distractor_2.thisRepN,distractor_2.thisTrialN,distractor_2.thisN,distractor_2.thisIndex,encode_trials5.thisRepN,encode_trials5.thisTrialN,encode_trials5.thisN,encode_trials5.thisIndex,encode_trials6.thisRepN,encode_trials6.thisTrialN,encode_trials6.thisN,encode_trials6.thisIndex,distractor3.thisRepN,distractor3.thisTrialN,distractor3.thisN,distractor3.thisIndex,encode_trials7.thisRepN,encode_trials7.thisTrialN,encode_trials7.thisN,encode_trials7.thisIndex,encode_trials8.thisRepN,encode_trials8.thisTrialN,encode_trials8.thisN,encode_trials8.thisIndex,distractor4.thisRepN,distractor4.thisTrialN,distractor4.thisN,distractor4.thisIndex,retrieval_trials1.thisRepN,retrieval_trials1.thisTrialN,retrieval_trials1.thisN,retrieval_trials1.thisIndex,retrieval_trials2.thisRepN,retrieval_trials2.thisTrialN,retrieval_trials2.thisN,retrieval_trials2.thisIndex,retrieval_trials3.thisRepN,retrieval_trials3.thisTrialN,retrieval_trials3.thisN,retrieval_trials3.thisIndex,retrieval_trials4.thisRepN,retrieval_trials4.thisTrialN,retrieval_trials4.thisN,retrieval_trials4.thisIndex,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.rt,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,distractor_task_resp.rt,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,Trial_familiarity_onset,item_rec.started,item_rec.stopped,image_4.started,image_4.stopped,item_rec_guide.started,item_rec_guide.stopped,item_rec_resp.keys,item_rec_resp.corr,item_rec_resp.started,item_rec_resp.stopped,Trial_source_onset,source_rec.started,source_rec.stopped,source_rec_resp.keys,source_rec_resp.corr,source_rec_resp.rt,source_rec_resp.started,source_rec_resp.stopped,item_rec_resp.rt,text_14.started,text_14.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
stimulus_images/A_flower.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.07499020011164,2714.574767900165,2716.5772069001105,2714.574767900165,2716.5772069001105,2715.571262500016,2716.5731127001345,2715.571262500016,2716.5731127001345,2716.5731127001345,None,177.076878500171,2720.5662032000255,None,2720.5662032000255,None,3,1.279651999939233,2720.5662032000255,None,2726.5645896000788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/beanbagchair.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.07863759994507,2727.5778379000258,2729.5803527000826,2727.5778379000258,2729.5803527000826,2728.5790421001147,2729.5803527000826,2728.5790421001147,2729.5803527000826,2729.577401000075,None,190.08117699995637,2733.570402499987,None,2733.570402499987,None,3,0.3827504999935627,2733.570402499987,None,2739.5731061000843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/AHIGCHAIR.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.08605449995957,2742.579434500076,2744.5789534000214,2742.579434500076,2744.5789534000214,2743.575017800089,2744.575595299946,2743.575017800089,2744.575595299946,2744.575595299946,None,205.0869436999783,2748.5761029999703,None,2748.5761029999703,None,3,1.145594900008291,2748.5761029999703,None,2754.5773608000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/AGLASSFL4.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.09062359994277,2755.5828809000086,2757.5876656000037,2755.5828809000086,2757.5876656000037,2756.580500500044,2757.580038800137,2756.580500500044,2757.580038800137,2757.576206400059,None,218.09162580012344,2761.5806098999456,None,2761.5806098999456,None,4,1.0944578000344336,2761.5806098999456,None,2767.5811733000446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/Astereo30.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.09548080014065,2768.5957301999442,2770.596961400006,2768.5957301999442,2770.596961400006,2769.588484399952,2770.590176000027,2769.588484399952,2770.590176000027,2770.590176000027,None,231.09814160014503,2774.587804700015,None,2774.587804700015,None,2,0.6713646000716835,2774.587804700015,None,2780.5857698000036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/weddingdress.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.09800280001946,2781.598053399939,2783.601444200147,2781.598053399939,2783.601444200147,2782.5916887000203,2783.595816400135,2782.5916887000203,2783.595816400135,2783.595816400135,None,244.09849440003745,2787.588859300129,None,2787.588859300129,None,3,0.5359734001103789,2787.588859300129,None,2793.593167999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/Aancientston3.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.10827940003946,2795.600851000054,2797.5991094000638,2795.600851000054,2797.5991094000638,2796.596811800031,2797.5991094000638,2796.596811800031,2797.5991094000638,2797.5959628000855,None,258.1082725999877,2801.597266700119,None,2801.597266700119,None,1,0.5874071000143886,2801.597266700119,None,2807.60164680006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
stimulus_images/AABSTRACT.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1165771000087,2809.6152753999922,2811.6169323001523,2809.6152753999922,2811.6169323001523,2810.613477200037,2811.613016200019,2810.613477200037,2811.613016200019,2811.613016200019,None,272.1194615000859,2815.6106600000057,None,2815.6106600000057,None,2,0.7642392001580447,2815.6106600000057,None,2821.606463900069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.6063519001473,None,2826.6140630000737,2827.562870300142,2,1,2826.6140630000737,2827.562870300142,2827.559222900076,None,0.935883600031957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827.6159769999795,2828.5682169001084,1,1,2827.6159769999795,2828.5682169001084,2828.565875499975,None,0.6145820000674576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828.6113789000083,2829.5643701001536,2,1,2828.6113789000083,2829.5643701001536,2829.5610388000496,None,0.4492978001944721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829.6108332001604,2830.5601443999913,1,1,2829.6108332001604,2830.5601443999913,2830.5571292999666,None,0.3859685999341309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.6101436000317,2831.558765999973,1,1,2830.6101436000317,2831.558765999973,2831.5551843000576,None,0.6547842998988926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.6080231999513,2832.559858100023,2,1,2831.6080231999513,2832.559858100023,2832.556021000026,2831.6080231999513,0.43693219986744225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832.610076199984,2833.559920700034,2,1,2832.610076199984,2833.559920700034,2833.55674060015,None,0.591010200092569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833.6095482001547,2834.5594991000835,1,1,2833.6095482001547,2834.5594991000835,2834.5549953000154,None,0.505517200101167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.6066000000574,2835.5569742999505,1,1,2834.6066000000574,2835.5569742999505,2835.554256499978,2834.6066000000574,0.35292580001987517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835.6071427999996,2836.5587647999637,2,1,2835.6071427999996,2836.5587647999637,2836.5550300001632,2835.6071427999996,0.43596130004152656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836.6066566000227,2837.557915700134,2,1,2836.6066566000227,2837.557915700134,2837.5541900000535,2836.6066566000227,0.31838009995408356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.6129763000645,2838.563160300022,1,1,2837.6129763000645,2838.563160300022,2838.55879930011,2837.6129763000645,0.7696851000655442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838.613047100138,2839.5667383000255,1,1,2838.613047100138,2839.5667383000255,2839.55693670013,None,0.43064780021086335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839.6223820000887,2840.5720726000145,2,1,2839.6223820000887,2840.5720726000145,2840.564650699962,None,0.5177140000741929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840.608660600148,2841.562183300033,2,1,2840.608660600148,2841.562183300033,2841.5534177999943,None,0.3383794000837952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.6078798000235,2842.5587484000716,1,1,2841.6078798000235,2842.5587484000716,2842.5552438001614,2841.6078798000235,0.38198070018552244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842.60814399994,2843.5606623999774,2,1,2842.60814399994,2843.5606623999774,2843.5574105000123,2842.60814399994,0.7463537000585347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.6143575001042,2844.5656818000134,1,1,2843.6143575001042,2844.5656818000134,2844.562320200028,None,0.6293069999665022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844.6102934000082,2845.563308299985,2,1,2844.6102934000082,2845.563308299985,2845.560282899998,None,0.5117774000391364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845.6100723999552,2846.5594548999798,1,1,2845.6100723999552,2846.5594548999798,2846.556079500122,None,0.568770700134337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846.609219199978,2847.5598614001647,1,1,2846.609219199978,2847.5598614001647,2847.5560992001556,None,0.7666349001228809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.610226199962,2848.5635357000865,None,0,2847.610226199962,2848.5635357000865,2848.56025999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2848.6100477001164,2849.569961800007,2,1,2848.6100477001164,2849.569961800007,2849.564958699979,None,0.5346802000422031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.612350899959,2850.560493099969,1,1,2849.612350899959,2850.560493099969,2850.560493099969,None,0.5484639999922365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.6096944001038,2851.560285100015,1,1,2850.6096944001038,2851.560285100015,2851.5575204000343,None,0.8345115999691188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.6106374000665,2852.5604532000143,2,1,2851.6106374000665,2852.5604532000143,2852.5559535999782,None,0.5981054999865592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852.6106233000755,2853.5624540999997,1,1,2852.6106233000755,2853.5624540999997,2853.559016400017,None,0.7106027998961508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853.610240200069,2854.560229500057,2,1,2853.610240200069,2854.560229500057,2854.5568294001278,None,0.46343489992432296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2854.614458499942,2855.567217899952,1,1,2854.614458499942,2855.567217899952,2855.564010000089,None,0.5412230999208987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855.6118398001418,2856.563169399975,2,1,2855.6118398001418,2856.563169399975,2856.5588106000796,None,0.4472840998787433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.611371899955,2857.5623074001633,1,1,2856.611371899955,2857.5623074001633,2857.5580641000997,None,0.42274229996837676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.6101834999863,2858.564395399997,2,1,2857.6101834999863,2858.564395399997,2858.559788600076,None,0.3228455001953989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858.6100133000873,2859.5639261000324,1,1,2858.6100133000873,2859.5639261000324,2859.5604632000905,None,0.6451036999933422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859.6140396001283,2860.569135900121,2,1,2859.6140396001283,2860.569135900121,2860.5586455999874,None,0.38010090007446706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,001,2,UA,2022_Feb_18_1342,task_complete_blocked_LC_updated,2021.2.3,239.20583636832805,
