button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
13.479533299978357,None,1,233.3326645999914,13.479533299978357,None,,,,,,,,,,,,,,,,,,,1101,001,1,1,2022_Jan_31_0926,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,246.83068989997264,None,2,0.305220600013854,246.83068989997264,None,,,,,,,,,,,,,1101,001,1,1,2022_Jan_31_0926,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,,,,,,,247.1471176999912,None,3,2.8006653000193182,247.1471176999912,None,,,,,,,1101,001,1,1,2022_Jan_31_0926,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,,,,,,,,,,,,,249.96014260000084,None,4,30.799881699989783,249.96014260000084,None,1101,001,1,1,2022_Jan_31_0926,task_complete_blocked_LC_updated,2021.2.3,None,
