stimImg,taskType,audTrial,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,distractor_cross.started,distractor_cross.stopped,distractor_cross_press_space.keys,distractor_cross_press_space.rt,distractor_cross_press_space.started,distractor_cross_press_space.stopped,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
,,,,,,,31.366571800084785,None,space,4.649128299904987,31.366571800084785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
,,,,,,,,,,,,,36.044109100010246,None,1,1.4623806999297813,36.044109100010246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
,,,,,,,,,,,,,,,,,,,37.52741070010234,None,2,0.7002764999633655,37.52741070010234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
,,,,,,,,,,,,,,,,,,,,,,,,,38.244326700107194,None,3,0.714488000026904,38.244326700107194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97741690010298,None,4,0.46338689990807325,38.97741690010298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.46081130008679,None,t,2.380756599945016,39.46081130008679,None,,,,,,,,,,,,,,,,,,,,,,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
stimulus_images/Aammonitefo14.jpg,SPACE,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00003807246685e-06,41.94075020006858,43.94402370008174,41.94075020006858,43.94402370008174,42.89437610004097,43.89435630000662,42.89437610004097,43.89435630000662,43.89435630000662,None,5.980752100003883,47.882186400005594,None,47.882186400005594,None,None,47.882186400005594,None,53.87738940003328,None,999,001,1,2,2022_Mar_25_1417,task_complete_blocked_LC_updated,2021.2.3,59.869341144683524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.980917499982752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
