stimImg,taskType,audTrial,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,fixation_cross.started,fixation_cross.stopped,fixation_cross_press_space.keys,fixation_cross_press_space.rt,fixation_cross_press_space.started,fixation_cross_press_space.stopped,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,participant,time,group,date,expName,psychopyVersion,frameRate,
,,,,,,,16.427089600008912,None,space,0.6826940000173636,16.427089600008912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
,,,,,,,,,,,,,17.141743299958762,None,1,1.091165199992247,17.141743299958762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
,,,,,,,,,,,,,,,,,,,18.258370299998205,None,2,0.27910620003240183,18.258370299998205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
,,,,,,,,,,,,,,,,,,,,,,,,,18.558486599999014,None,3,0.25283549999585375,18.558486599999014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.841828099975828,None,4,0.22998999996343628,18.841828099975828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09172349999426,None,t,0.9052968999603763,19.09172349999426,None,,,,,,,,,,,,,,,,,,,,,,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
stimulus_images/A_coin.jpg,SPACE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.099995855242014e-06,20.113528699963354,22.124679600005038,20.113528699963354,22.124679600005038,21.064093699969817,22.075266300002113,21.064093699969817,22.075266300002113,22.058590599976014,None,5.994839499995578,26.04792629997246,None,26.04792629997246,None,None,26.04792629997246,None,32.04189419996692,None,9999,t1,1,2022_Apr_22_1441,source_memory,2021.2.3,60.01021373930368,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.993506300030276,33.057191199972294,35.05834990000585,33.057191199972294,35.05834990000585,34.04465379996691,35.05834990000585,34.04465379996691,35.05834990000585,35.0420569999842,None,18.994185300020035,,,,,,,,,,,,,,,,,
