stimImg,taskType,audTrial,letter,correctResponse,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,40.2163779170005,None,1,1.879736499999126,40.2163779170005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1232182499989,None,2,0.1945895829994697,42.1232182499989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.326852999998664,None,3,0.21279658300045412,42.326852999998664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5538664170017,None,4,0.5943156659996021,42.5538664170017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.164406250001775,None,5,0.8377461660020344,43.164406250001775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Abottleofbat2.jpg,SPACE,1,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2909996409434825e-06,44.05835600000137,46.054774667001766,44.05835600000137,46.054774667001766,45.042043707999255,46.03768841700003,45.042043707999255,46.03768841700003,46.03768841700003,None,5.9881548329976795,50.02641054199921,None,50.02641054199921,None,None,50.02641054199921,None,56.0203588330005,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Abeaver.jpg,SPACE,0,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.979631290996622,58.021672625000065,60.00947645799897,58.021672625000065,60.00947645799897,59.00364066700058,59.993389708000905,59.00364066700058,59.993389708000905,60.00400950000039,None,19.9638802499976,63.999477500001376,None,63.999477500001376,None,None,63.999477500001376,None,70.01433933299995,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/AARCCHAR2.jpg,SPACE,0,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.983373874998506,71.02638562499851,73.02090533299997,71.02638562499851,73.02090533299997,72.00372145800065,72.9929415000006,72.00372145800065,72.9929415000006,73.01073766699847,None,32.970369124999706,77.00464316700163,None,77.00464316700163,None,None,77.00464316700163,None,82.99388654200084,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/ACANDLE30.jpg,SPACE,0,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.95301095799732,85.99392808300036,87.9871438750015,85.99392808300036,87.9871438750015,86.97502295799859,87.97031029199934,86.97502295799859,87.97031029199934,87.97031029199934,None,47.92913645799854,91.96503554200171,None,91.96503554200171,None,None,91.96503554200171,None,97.9611654170003,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Acocktailumb4.jpg,SPACE,0,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.92129533299885,98.96055829200122,100.95425191699906,98.96055829200122,100.95425191699906,99.95496933300092,100.95425191699906,99.95496933300092,100.95425191699906,100.94475724999938,None,60.90417945799709,104.94238150000092,None,104.94238150000092,None,None,104.94238150000092,None,110.93695545800074,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1633,task_complete_blocked_LC_updated,2021.2.3,None,
