encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,stimImg,taskType,audTrial,fixation_cross.started,fixation_cross.stopped,fixation_cross_press_space.keys,fixation_cross_press_space.rt,fixation_cross_press_space.started,fixation_cross_press_space.stopped,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,participant,session,group,university,date,expName,psychopyVersion,frameRate,
,,,,,,,22.705446000007214,None,space,1.7293047999992268,22.705446000007214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,001,1,2,2022_Apr_19_1123,task_complete_blocked_LC_updated,2021.2.3,60.08499623410703,
,,,,,,,,,,,,,24.458311800000956,None,1,2.4860141999961343,24.458311800000956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,001,1,2,2022_Apr_19_1123,task_complete_blocked_LC_updated,2021.2.3,60.08499623410703,
,,,,,,,,,,,,,,,,,,,26.97505170000659,None,2,0.1886025999992853,26.97505170000659,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,001,1,2,2022_Apr_19_1123,task_complete_blocked_LC_updated,2021.2.3,60.08499623410703,
,,,,,,,,,,,,,,,,,,,,,,,,,27.19154470000649,None,3,0.2306990999932168,27.19154470000649,None,,,,,,,,,,,,,,,,,,,,,,,,,9999,001,1,2,2022_Apr_19_1123,task_complete_blocked_LC_updated,2021.2.3,60.08499623410703,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.442100300002494,None,4,0.27569569999468513,27.442100300002494,None,,,,,,,,,,,,,,,,,,,9999,001,1,2,2022_Apr_19_1123,task_complete_blocked_LC_updated,2021.2.3,60.08499623410703,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.742388500002562,None,5,0.9692751000111457,27.742388500002562,None,,,,,,,,,,,,,9999,001,1,2,2022_Apr_19_1123,task_complete_blocked_LC_updated,2021.2.3,60.08499623410703,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.000002031214535e-06,28.83648979999998,30.842181700005312,28.83648979999998,30.842181700005312,29.792061800006195,30.792468200001167,29.792061800006195,30.792468200001167,30.792468200001167,None,5.950412000005599,,,,,,,,,
