stimImg,taskType,audTrial,letter,correctResponse,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
stimulus_images/AARCCHAR2.jpg,SPACE,0,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84004374999859,110.11619558300299,112.11101941600282,110.11619558300299,112.11101941600282,111.09370033300002,112.08225149999998,111.09370033300002,112.08225149999998,112.09442970800228,None,73.81827699999849,116.08728625000003,None,116.08728625000003,None,None,116.08728625000003,None,122.0839296660015,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Abeaver.jpg,SPACE,0,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.81793275000018,124.0931380410002,126.09404133300268,124.0931380410002,126.09404133300268,125.11421733300085,126.14989816600064,125.11421733300085,126.14989816600064,126.08513433299959,None,87.80906120899817,130.08182533299987,None,130.08182533299987,None,None,130.08182533299987,None,136.077631416003,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Aammonitefo14.jpg,SPACE,1,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.80168720899746,139.0821231250011,141.07782000000225,139.0821231250011,141.07782000000225,140.07033620800212,141.06132729100136,140.07033620800212,141.06132729100136,141.06132729100136,None,102.78512754199983,145.0556400830028,None,145.0556400830028,None,None,145.0556400830028,None,151.05260249999992,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/A_coin.jpg,SPACE,0,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.77640224999777,153.0521133330003,155.04424458300127,153.0521133330003,155.04424458300127,154.03909020799983,155.03459875000044,154.03909020799983,155.03459875000044,155.03459875000044,None,116.75913933400079,159.0342844580009,None,159.0342844580009,None,None,159.0342844580009,None,165.02736962500057,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/A56THUND4.jpg,SPACE,0,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.7508567090008,166.0247825410006,168.01930220800205,166.0247825410006,168.01930220800205,167.00675983300243,168.00252195800203,167.00675983300243,168.00252195800203,168.00252195800203,None,129.72565716700046,172.00134858300225,None,172.00134858300225,None,None,172.00134858300225,None,177.99407666600018,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/AHIGCHAIR.jpg,SPACE,0,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7604391249988,181.03095529100028,183.02780800000255,181.03095529100028,183.02780800000255,182.02102337500037,183.01751087500088,182.02102337500037,183.01751087500088,183.01751087500088,None,144.72960812499878,187.00118445800035,None,187.00118445800035,None,None,187.00118445800035,None,192.99391450000257,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/weddingdress.jpg,SPACE,0,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.71847462499863,194.99379433300055,196.98389741600113,194.99379433300055,196.98389741600113,195.972689000002,196.96854491600243,195.972689000002,196.96854491600243,196.96854491600243,None,158.69264187500085,200.97815125000125,None,200.97815125000125,None,None,200.97815125000125,None,206.96949850000237,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/beanbagchair.jpg,SPACE,0,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.7013933749986,208.97648012500213,210.9678219160014,208.97648012500213,210.9678219160014,209.9625313329998,210.96152679100123,209.9625313329998,210.96152679100123,210.95420391600055,None,172.68496337499892,214.9545005,None,214.9545005,None,None,214.9545005,None,220.95127262499955,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/AGLASSFL4.jpg,SPACE,1,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.67501545900086,222.95058308300213,224.94380708300014,222.95058308300213,224.94380708300014,223.93336679099957,224.92718337500264,223.93336679099957,224.92718337500264,224.92718337500264,None,186.65221374999965,228.92259516600097,None,228.92259516600097,None,None,228.92259516600097,None,234.918205416001,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Astereo30.jpg,SPACE,1,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.6425960839988,235.9176742080017,237.9110862080015,235.9176742080017,237.9110862080015,236.9065789160013,237.90084079100052,236.9065789160013,237.90084079100052,237.90084079100052,None,199.6263786669988,241.90041591599947,None,241.90041591599947,None,None,241.90041591599947,None,247.89447679099976,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Aancientston3.jpg,SPACE,0,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.61833950000073,248.8932695830008,250.8849082500019,248.8932695830008,250.8849082500019,249.87449220800045,250.86860895800055,249.87449220800045,250.86860895800055,250.86860895800055,None,212.5936155419986,254.8673387500021,None,254.8673387500021,None,None,254.8673387500021,None,260.87171450000096,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/AMUSISTA2.jpg,SPACE,0,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.60131308400014,262.87790479100295,264.86728316600056,262.87790479100295,264.86728316600056,263.8687573330026,264.86034358300094,263.8687573330026,264.86034358300094,264.8522335830021,None,226.57674591699833,268.8513098330004,None,268.8513098330004,None,None,268.8513098330004,None,274.843950333001,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/Aribbon21.jpg,SPACE,0,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.56792566700096,277.8447470000028,279.8443879580009,277.8447470000028,279.8443879580009,278.83579666600053,279.826631791002,278.83579666600053,279.826631791002,279.826631791002,None,241.55168137500004,283.82238216599944,None,283.82238216599944,None,None,283.82238216599944,None,289.8204074580026,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/AABSTRACT.jpg,SPACE,1,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.5513430840001,292.82474987500245,294.81739670800016,292.82474987500245,294.81739670800016,293.8038838749999,294.802030791001,293.8038838749999,294.802030791001,294.802030791001,None,256.5257947499995,298.8010120830004,None,298.8010120830004,None,None,298.8010120830004,None,304.7941114580026,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
stimulus_images/A_flower.jpg,SPACE,0,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5180903340006,306.79381995800213,308.78230804100167,306.79381995800213,308.78230804100167,307.77438329100187,308.76633070800017,307.77438329100187,308.76633070800017,308.76633070800017,None,270.49329908399886,312.7675757500001,None,312.7675757500001,None,None,312.7675757500001,None,318.7607289160005,None,,,,,,,,,,,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.75442191600087,None,324.80012658300257,325.74454366600185,None,0,324.80012658300257,325.74454366600185,325.7362318330015,None,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.76667612500023,326.71097470800305,None,0,325.76667612500023,326.71097470800305,326.6951384580025,None,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.74357766600224,327.68467845800114,None,0,326.74357766600224,327.68467845800114,327.67091666600027,326.74357766600224,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.73395241600156,328.6779825830017,None,0,327.73395241600156,328.6779825830017,328.6610300829998,327.73395241600156,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.7105881250027,329.66151583300234,None,0,328.7105881250027,329.66151583300234,329.63918583300256,328.7105881250027,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6928721660006,330.6448811250011,None,0,329.6928721660006,330.6448811250011,330.6204561250015,329.6928721660006,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.6730937909997,331.628009,None,0,330.6730937909997,331.628009,331.605139583,330.6730937909997,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.6568335410011,332.6115909580003,None,0,331.6568335410011,332.6115909580003,332.5890352500028,331.6568335410011,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6518047080026,333.6128021250006,None,0,332.6518047080026,333.6128021250006,333.5689328330009,332.6518047080026,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.63160925000193,334.58582470799956,None,0,333.63160925000193,334.58582470799956,334.57864779100055,333.63160925000193,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.63475058300173,335.58539870800087,None,0,334.63475058300173,335.58539870800087,335.5783870000014,334.63475058300173,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.62542550000217,336.5780511660014,None,0,335.62542550000217,336.5780511660014,336.55362829099977,335.62542550000217,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.60556516600263,337.5520785000008,None,0,336.60556516600263,337.5520785000008,337.54469645800054,336.60556516600263,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5920957080016,338.5446400000001,None,0,337.5920957080016,338.5446400000001,338.51985229099955,337.5920957080016,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.56895245800115,339.51911287500116,None,0,338.56895245800115,339.51911287500116,339.49418074999994,338.56895245800115,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.54088570800013,340.49461891600004,None,0,339.54088570800013,340.49461891600004,340.47144087500055,339.54088570800013,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.52340512500086,341.4783890409999,None,0,340.52340512500086,341.4783890409999,341.45383570800186,340.52340512500086,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5073918750022,342.45120266600134,None,0,341.5073918750022,342.45120266600134,342.43490050000037,341.5073918750022,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.49503150000237,343.4353966250019,None,0,342.49503150000237,343.4353966250019,343.40571329100203,342.49503150000237,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.46043937500144,344.41120829099964,None,0,343.46043937500144,344.41120829099964,344.3873389580003,343.46043937500144,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.43959675000224,345.3947057080004,None,0,344.43959675000224,345.3947057080004,345.3714792080027,344.43959675000224,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.42646470800173,346.37778666600207,None,0,345.42646470800173,346.37778666600207,346.3556563750026,345.42646470800173,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.40625841600195,347.3614656660029,None,0,346.40625841600195,347.3614656660029,347.3375621660016,346.40625841600195,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.3945065000007,348.34462345800057,None,0,347.3945065000007,348.34462345800057,348.3208799580025,347.3945065000007,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.37709837500006,349.3279997080026,None,0,348.37709837500006,349.3279997080026,349.3039407079996,348.37709837500006,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.358940625003,350.311771333003,None,0,349.358940625003,350.311771333003,350.2890400409997,349.358940625003,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.3376109580022,351.27885145800246,None,0,350.3376109580022,351.27885145800246,351.27072925000175,350.3376109580022,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3258870410027,352.27803062500243,None,0,351.3258870410027,352.27803062500243,352.25346454100145,351.3258870410027,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3089163330005,353.2611503750013,None,0,352.3089163330005,353.2611503750013,353.2382832910007,352.3089163330005,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.29859216600016,354.2442984160007,None,0,353.29859216600016,354.2442984160007,354.2284703330006,353.29859216600016,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.2722934580015,355.22828379100247,None,0,354.2722934580015,355.22828379100247,355.2044957910002,354.2722934580015,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.2535227080007,356.20103941600246,None,0,355.2535227080007,356.20103941600246,356.1779095830025,355.2535227080007,,,,,,,,,999,001,1,UA,2021_Dec_08_1620,task_complete_blocked_LC_updated,2021.2.3,None,
